Sign_Up_Date,User_ID,Transactions,Expenses,Sales,Cash Flow,Payroll,Time,Reports,Taxes,Mileage,Accounting,My_Accountant,Apps,Live_Bookkeeping,Transactions_Usage,Expenses_Usage,Sales_Usage,CashFlow_Usage,Payroll_Usage,Time_Usage,Reports_Usage,Taxes_Usage,Mileage_Usage,Accounting_Usage,My_Accountant_Usage,Apps_Usage,Live_Bookkeeping_Usage,Plan_Type_Usage,Session_Length,Susbcribed,days,Payroll_Employees 
11/16/19,5856,0,1,1,1,0,0,0,1,1,1,0,0,0,900,579,1687,1746,2750,1747,778,3073,589,2531,1295,1841,479,1,8727,0,-15,8
11/29/19,9013,0,1,0,1,1,0,1,0,0,1,1,1,0,1859,1255,1714,1754,730,506,984,3254,1537,524,1415,1023,837,2,2083,1,-2,0
4/17/20,3435,0,1,1,0,1,1,0,0,1,1,1,0,0,753,1048,1614,1036,2631,1446,180,1659,1140,1872,556,1791,1591,2,1933,1,138,0
5/12/20,554,0,0,1,0,0,1,1,0,1,1,1,0,0,292,479,534,1576,2529,73,356,2894,1501,602,567,264,1706,1,8736,0,163,8
12/14/19,799,0,0,0,1,1,1,1,1,0,1,0,0,0,1057,139,1517,1999,2671,1311,994,3615,695,1544,943,1692,986,1,3110,1,13,4
9/21/19,3607,0,0,0,1,0,0,0,1,0,1,0,1,0,164,1254,181,480,1539,852,888,2558,209,1848,969,957,912,3,11941,0,-71,11
9/8/19,6361,0,1,0,0,0,1,0,1,1,1,0,0,1,1046,1805,1096,1397,1211,1662,1349,2749,1611,2415,699,1658,1346,2,8060,1,-84,13
12/1/19,8075,1,1,1,0,1,0,0,1,1,0,0,1,0,743,315,717,1699,1009,1832,1484,678,1212,2332,1614,1817,1745,3,1366,1,0,0
3/12/20,7268,0,0,1,1,1,1,0,1,1,1,0,0,0,1942,1825,258,1797,2404,1713,28,3138,167,1529,1626,1462,553,3,191,0,102,0
4/3/20,5138,0,0,1,1,1,0,1,1,1,0,0,1,0,1565,308,453,1342,1294,104,810,1097,1328,1307,123,1729,833,1,9230,0,124,12
1/4/20,7573,1,0,0,0,1,1,1,1,1,0,1,0,0,996,723,1178,1849,1059,1122,1978,2140,673,1741,268,994,1019,1,4911,0,34,13
5/29/20,9803,0,1,0,1,1,0,0,0,0,0,0,1,0,577,1764,139,803,2564,1864,1825,1958,1187,680,381,994,391,3,4706,1,180,1
11/7/19,2208,0,1,0,0,0,0,1,1,1,1,0,1,0,1933,242,1140,1475,2790,651,798,988,841,2729,1616,1643,579,3,6506,1,-24,3
2/3/20,4578,0,0,1,1,1,1,1,1,0,1,1,0,0,1601,1804,815,460,2302,941,800,2292,726,1123,1678,514,692,1,4575,1,64,0
6/1/19,8047,1,1,1,1,0,1,1,0,0,1,0,1,1,1124,671,933,61,3058,978,252,2608,442,2386,680,138,1448,3,8102,1,-183,10
5/26/20,4871,0,1,1,0,0,1,0,0,0,0,1,1,0,853,1915,1707,403,1587,950,1636,955,640,985,864,704,1312,3,1111,0,177,0
3/14/20,3904,0,0,0,1,0,1,1,1,0,0,1,1,1,730,1587,1155,379,2837,1593,942,2778,1245,637,1295,587,1669,2,3811,0,104,4
1/25/20,3555,0,0,1,1,0,1,1,1,1,1,0,1,0,1817,826,1223,169,1663,1084,1816,1223,88,967,587,549,184,3,2346,1,55,0
2/28/20,2530,1,1,1,1,1,1,1,0,0,0,0,1,0,126,1732,505,960,1763,1822,1143,1079,1723,1451,473,1234,1598,1,458,1,89,0
1/15/20,5359,1,0,0,0,1,0,1,1,0,0,0,0,0,371,757,1308,1147,1584,1530,1244,1414,64,877,933,343,1002,3,3606,1,45,0
9/14/19,2468,0,1,1,1,0,1,0,0,1,0,0,1,0,497,96,1093,372,1545,660,1185,788,587,2592,1228,828,723,1,4834,0,-78,6
11/21/19,1819,1,0,1,0,1,1,1,0,1,1,1,0,1,827,819,1484,1325,2951,961,895,2338,1436,1603,272,472,639,2,4439,1,-10,1
7/23/19,908,1,0,0,1,1,1,0,0,1,0,1,0,1,360,207,1924,1269,838,837,1531,928,321,1225,1872,1005,486,2,3234,1,-131,0
9/21/19,2075,1,1,0,1,0,0,1,0,1,1,0,0,0,57,1136,1642,201,2396,833,245,1934,456,2195,1596,577,850,1,6700,0,-71,13
6/30/19,2107,1,0,0,0,0,1,0,0,1,1,0,1,1,206,822,97,659,1719,260,821,1398,676,2711,444,1179,923,2,4629,0,-154,0
4/19/20,608,1,1,0,0,0,1,1,1,0,0,0,1,1,960,1196,1327,98,2859,1419,594,2351,216,2473,234,850,678,1,3694,1,140,1
1/12/20,1116,1,1,1,1,1,1,0,1,0,0,1,0,0,25,145,851,361,3136,1439,232,1119,691,1872,438,1891,1843,2,3890,0,42,4
5/20/20,806,1,0,0,0,1,0,0,1,0,1,0,0,0,1608,2,527,876,1043,653,1854,858,1252,1488,1159,1470,170,2,1352,1,171,0
8/12/19,1126,1,1,1,0,0,0,1,0,1,0,0,0,0,1911,1394,1162,1026,446,115,19,1890,675,2509,900,844,832,3,4038,0,-111,0
9/16/19,5238,0,1,1,1,0,1,0,1,1,0,0,0,0,1020,1124,951,1678,1977,1795,287,2314,511,448,1517,1781,1396,2,11580,0,-76,10
9/20/19,944,1,0,0,0,1,0,0,0,0,0,0,1,0,728,1036,1876,305,1148,752,834,893,415,1271,662,1566,274,1,1295,0,-72,0
10/25/19,6542,1,0,1,0,0,0,0,1,0,0,0,1,1,252,882,623,49,444,1056,229,2048,237,465,1231,1395,1825,1,4118,1,-37,0
12/13/19,117,1,0,0,1,0,1,0,0,0,0,0,0,0,1868,1339,398,410,595,1566,1967,2986,1403,2331,1372,1794,1687,1,3387,1,12,10
3/6/20,1459,0,1,0,0,1,1,0,1,1,1,0,1,1,1196,1088,1225,921,401,1373,1513,3210,907,2067,85,475,253,2,10187,1,96,14
3/24/20,3074,0,0,1,0,1,0,1,0,0,1,1,0,1,1614,1866,1442,1517,1948,1105,1368,1065,407,1869,1954,1215,1890,2,2670,1,114,2
2/6/20,5860,1,1,1,1,0,1,1,0,1,0,0,0,0,1907,690,1912,1167,596,1842,62,2454,53,1240,892,1678,1603,2,2560,1,67,3
12/3/19,2375,1,1,0,1,1,1,1,0,1,1,0,1,1,1347,1689,507,1977,2121,266,1118,2310,811,1284,888,1803,1282,3,3261,0,2,11
12/12/19,6745,0,1,1,0,0,0,1,0,0,1,0,1,1,1760,452,1403,1301,2067,342,512,2757,587,1120,887,951,1951,1,3808,1,11,0
12/1/19,4253,0,0,1,0,1,0,0,0,0,1,0,0,1,1517,1418,555,137,2249,1793,366,1620,1587,533,509,351,1388,2,2718,1,0,0
1/23/20,9210,1,0,0,1,1,1,1,1,0,0,1,1,1,1013,412,1522,1063,2392,1817,883,2270,534,1551,1547,1400,1365,3,676,1,53,0
9/27/19,1358,0,0,1,0,0,1,1,1,0,1,1,1,1,1350,1531,1347,139,1091,1155,518,2633,1167,955,399,446,1702,1,4306,0,-65,0
6/4/19,7892,0,0,1,1,1,1,0,1,1,1,0,0,1,1082,1255,1376,1930,1193,1958,864,768,1850,480,1589,383,990,1,11254,1,-180,12
12/13/19,254,0,1,1,0,1,1,0,0,0,1,1,0,1,874,190,813,462,2025,1365,1651,2163,801,1263,1065,762,1408,3,5363,0,12,5
4/3/20,6609,1,1,1,0,1,1,1,1,1,1,0,1,1,1815,767,202,950,1682,865,1148,1786,397,967,353,838,190,2,1849,0,124,0
9/22/19,6149,1,0,1,0,0,0,1,1,0,0,0,0,1,1507,303,1792,421,2623,1132,1700,868,22,895,388,1299,382,3,10154,0,-70,10
10/29/19,7084,1,0,0,1,0,1,1,0,1,1,0,0,1,1172,77,307,1810,536,1067,1637,1002,1092,2741,1518,1691,73,1,1113,1,-33,1
2/17/20,5793,0,1,1,0,1,0,1,0,0,1,0,0,1,1146,882,839,1966,2919,1646,814,3461,303,405,195,665,1801,2,6040,1,78,1
1/9/20,3802,1,1,1,1,1,1,0,0,1,0,0,1,0,1418,1156,1074,114,2008,170,19,618,861,1421,1863,1624,1384,1,1897,0,39,0
12/10/19,8230,1,0,0,1,0,0,1,0,0,1,1,0,1,1956,329,1154,508,1639,1927,768,3316,1730,543,1242,273,1802,2,2603,1,9,4
12/11/19,1602,0,1,1,0,0,0,1,1,0,1,0,1,0,575,1401,1756,556,1321,416,219,2539,843,568,978,1019,1478,1,1002,1,10,0
10/2/19,9444,1,0,0,1,0,0,1,0,0,0,1,0,1,1342,603,1569,1604,2123,1711,1247,1989,596,1547,412,406,1655,2,9882,0,-60,11
3/23/20,630,1,1,1,1,0,1,1,0,1,0,0,1,1,1112,627,1921,1047,1070,1111,1513,1780,1798,1104,1423,929,790,1,1448,0,113,4
5/22/20,3060,1,1,0,1,1,0,1,1,0,0,0,0,0,1065,904,1264,1739,3026,553,562,2294,578,966,314,923,1025,3,1244,0,173,0
1/23/20,6023,1,1,1,1,1,1,0,0,1,0,0,1,0,1880,1013,1437,1177,2769,65,184,1768,1976,2079,1539,1003,1828,2,7600,1,53,8
12/24/19,1953,0,1,0,1,1,1,0,0,0,1,0,0,1,234,970,194,1787,865,1547,416,2355,1658,1838,1127,1973,5,1,2867,1,23,0
12/30/19,3184,1,1,1,0,1,0,1,0,1,1,1,1,1,1118,1547,1740,882,2824,45,739,2181,449,2110,451,1083,144,3,4419,0,29,5
9/16/19,2327,0,1,1,0,0,0,1,1,0,0,0,1,1,1112,493,1938,1436,1573,162,818,2998,1003,2758,788,1780,549,3,4934,0,-76,0
8/26/19,9351,1,0,1,1,0,1,1,0,1,1,0,1,0,1493,411,1525,817,3125,781,1960,3631,951,2521,1081,701,273,2,3168,1,-97,0
3/27/20,3692,0,0,0,1,0,1,1,1,1,1,0,1,1,1011,1625,1409,856,2892,1748,1600,2164,1365,2282,252,930,476,3,2711,1,117,0
1/18/20,4740,0,1,1,0,0,1,0,0,0,0,0,1,1,1214,941,346,1145,2608,477,1203,1570,1259,1903,1471,684,793,2,3063,0,48,0
9/30/19,1525,0,0,1,0,0,0,0,1,0,1,1,1,1,1973,1707,1299,1425,1458,806,1782,3114,1326,1946,1609,1829,1627,3,139,0,-62,0
12/20/19,4888,0,1,1,0,1,0,0,0,1,0,1,1,1,1209,682,1848,1771,2550,1397,1568,2420,759,1278,1688,62,654,3,5106,0,19,13
6/7/19,9013,0,1,1,1,0,1,1,0,0,1,1,0,0,1394,949,1778,499,2376,689,1270,1038,811,2623,1048,1507,867,3,9158,1,-177,9
3/18/20,3500,0,0,0,1,0,1,1,1,0,1,0,0,0,1080,292,442,1450,1514,1091,1635,2541,989,1242,472,1853,1374,1,10523,1,108,9
1/7/20,9153,0,1,0,1,0,0,1,0,0,1,0,0,0,58,655,1144,346,3164,1960,259,2789,1991,412,1470,1021,1983,3,4690,1,37,0
12/30/19,511,0,0,0,1,0,0,0,0,1,0,1,1,0,628,83,1318,1961,1042,1649,1,1644,571,1635,108,571,853,2,6756,1,29,13
5/11/20,4179,1,1,1,0,0,0,1,0,1,0,1,1,1,1363,197,1852,1425,2280,823,385,3199,783,2713,1876,1660,1210,1,4119,1,162,7
1/6/20,6616,0,1,0,0,1,1,0,1,1,0,1,1,1,891,1166,690,112,777,519,904,2275,1159,1495,1994,650,1106,2,10580,1,36,7
11/24/19,1910,1,1,0,0,1,0,1,1,1,0,1,1,1,1442,1556,258,1257,2508,1768,610,2408,1261,2137,625,1610,1254,2,3905,0,-7,0
6/27/19,6375,0,1,1,0,1,1,0,1,0,1,1,0,1,140,1040,829,385,2100,1485,1459,3553,1642,880,1928,914,181,2,584,1,-157,0
1/19/20,8702,1,0,1,0,1,0,0,0,0,0,1,0,1,1717,675,608,1089,595,1950,1487,1266,1413,1354,1808,1109,352,3,4302,0,49,0
4/5/20,1488,1,0,0,1,1,1,0,1,1,0,1,0,0,903,1255,205,1933,2333,1742,681,2750,674,1867,899,345,316,2,4878,1,126,6
9/12/19,8845,0,1,0,1,1,0,1,0,1,1,0,0,0,1466,488,714,826,982,785,1211,626,325,1416,1237,717,821,1,8866,0,-80,5
6/24/19,7053,1,0,1,0,0,0,0,0,0,1,0,1,0,474,1548,1146,595,565,681,376,1081,618,1421,1827,1383,1840,3,981,1,-160,1
5/18/20,7025,1,0,1,0,1,0,0,0,1,0,1,0,0,643,546,1407,268,1874,31,228,2713,1091,590,1233,279,384,3,8869,1,169,11
8/25/19,4095,0,0,1,1,0,0,1,0,1,1,1,1,0,1516,12,1693,78,2872,937,1802,3258,1041,677,999,217,1448,3,3820,0,-98,0
3/31/20,931,0,0,1,0,0,0,1,1,1,0,1,1,0,1488,1056,1159,1010,2586,433,1139,3474,1080,2424,1519,759,487,1,1623,0,121,0
11/13/19,825,1,1,0,0,0,1,1,1,0,0,1,1,0,672,1320,75,622,1077,259,851,2338,1031,2561,1782,24,1674,2,2999,0,-18,0
8/22/19,7240,0,1,1,1,1,1,0,0,1,0,0,0,1,328,1198,1928,1998,2565,5,1853,2439,852,1204,452,934,816,1,4001,1,-101,0
8/30/19,3554,0,0,1,1,1,1,1,1,0,0,1,0,0,1735,1787,1197,1613,2893,782,1129,2962,1537,636,1761,1763,1425,2,6066,1,-93,10
5/9/20,6691,1,0,1,1,1,0,0,1,0,1,0,0,1,587,208,1531,640,2206,850,1849,2120,1579,2344,1871,1139,1674,3,10252,0,160,14
12/18/19,5586,0,1,1,1,0,0,1,1,1,0,1,1,1,1933,310,400,972,1094,1181,1205,3386,1957,2464,1598,53,163,2,2930,1,17,0
11/22/19,867,1,0,1,1,0,0,0,0,1,1,0,1,1,587,1455,1434,1432,2044,1864,180,2404,1381,2327,147,1857,1975,1,1483,1,-9,0
12/10/19,9381,1,0,1,1,1,1,0,0,1,0,0,0,0,38,388,1552,538,550,1119,6,3585,476,1519,278,1847,375,3,2409,1,9,9
1/29/20,5179,0,0,0,0,0,0,1,1,0,1,1,0,1,1615,1178,616,1023,2829,1597,1423,777,755,2777,214,1985,1254,2,4216,1,59,0
9/21/19,2293,0,0,0,0,1,0,0,0,0,0,0,1,0,751,1645,430,703,1721,1466,1041,3528,959,1593,620,542,460,1,4292,0,-71,0
12/12/19,1953,0,1,1,0,0,1,0,0,0,1,0,1,0,1871,822,598,1286,800,1153,649,1127,275,1576,38,1856,528,1,1349,1,11,11
1/18/20,792,1,1,1,0,0,0,1,1,1,0,0,0,1,1241,1298,749,1481,902,1015,769,1806,406,2091,218,602,517,2,4893,1,48,0
12/15/19,2274,0,0,0,0,1,1,1,0,0,0,1,0,1,805,943,294,1332,2658,739,1538,1097,212,2250,1132,1624,1625,1,4809,0,14,0
4/14/20,210,0,1,1,1,0,0,1,0,1,1,1,0,0,1266,117,980,1186,2899,1125,1239,1987,247,2293,1283,1125,1017,2,1181,1,135,0
12/28/19,4113,1,0,1,1,1,1,0,0,1,0,1,0,0,967,488,1955,1313,1764,399,1635,2604,1095,2656,1006,200,1349,2,6318,1,27,4
1/29/20,5005,0,1,0,1,1,1,1,1,1,1,0,1,0,1535,419,1392,1256,2712,1174,755,1406,417,877,178,686,234,1,2771,0,59,5
12/13/19,9477,0,0,1,1,0,1,1,1,1,1,0,1,0,1847,519,1474,820,861,1019,315,3107,749,1651,1024,761,23,2,4522,1,12,0
2/15/20,3521,0,1,0,1,0,0,0,0,1,1,1,0,0,620,849,1343,1247,853,1138,1706,1592,19,1171,1257,942,791,2,3029,1,76,7
6/22/19,5333,0,1,0,1,1,1,1,1,0,1,1,0,0,281,1136,1636,1382,1724,197,338,3448,1200,967,490,1911,1635,2,3783,1,-162,0
12/25/19,6042,0,0,1,0,1,0,1,1,1,1,1,0,1,564,1498,1354,131,3088,11,1972,3124,704,2263,294,489,672,1,6118,0,24,13
5/29/20,5724,0,0,1,1,1,0,1,0,1,0,0,0,0,1783,653,910,709,1801,1227,800,3420,57,684,1296,1289,1286,3,6006,0,180,1
6/5/19,2469,0,1,1,0,1,0,0,0,0,0,1,0,1,971,636,949,175,2722,1417,1146,3365,1515,2711,220,1073,925,1,6887,1,-179,8
4/8/20,5186,1,0,1,1,0,1,0,0,0,1,1,1,0,444,1959,1489,1171,1245,1464,668,1897,1438,2655,1743,1563,520,3,11446,1,129,5
2/25/20,5612,0,0,0,1,1,1,1,1,1,1,0,1,0,1059,1837,1601,214,2240,269,1419,1205,1418,1776,220,520,1052,2,11137,1,86,5
6/20/19,3737,0,1,1,1,1,1,1,1,0,1,1,1,1,302,1839,1727,1584,1701,210,30,2973,752,2708,1257,1379,357,1,8700,1,-164,13
3/22/20,8413,0,1,1,1,0,0,1,1,1,1,1,1,0,594,2000,833,1376,923,850,362,3092,625,745,390,230,573,2,1458,1,112,0
1/4/20,5768,0,0,0,1,1,0,1,0,0,0,1,0,1,1008,729,987,878,972,288,657,1174,326,1374,1270,1726,963,2,6040,0,34,13
2/17/20,3016,0,0,1,1,0,0,1,0,1,1,0,1,0,1549,562,1868,307,1240,804,1509,3176,945,2650,1942,529,544,1,4133,1,78,0
3/24/20,1310,1,0,0,1,0,0,0,1,1,0,0,0,0,1604,379,993,686,1061,1591,1145,2278,1455,2534,1194,1589,978,3,3006,1,114,3
1/3/20,3155,0,0,0,1,1,1,0,0,0,0,0,1,0,1927,946,1437,1505,913,1897,523,1353,1432,1804,1505,18,1333,1,2919,0,33,6
6/11/19,2053,0,1,0,0,0,0,1,0,0,0,0,1,0,1009,70,578,1157,768,1515,668,1234,1861,928,1738,350,1798,1,4097,1,-173,0
4/1/20,1270,0,0,1,0,0,1,1,1,1,1,1,0,0,1481,886,1723,564,536,207,1553,3482,369,967,1199,1549,1252,3,590,1,122,0
1/11/20,8727,1,0,1,1,1,1,0,0,1,0,0,1,1,1553,873,1601,1034,2210,1733,196,2142,440,1170,951,1574,1331,3,1748,1,41,4
12/5/19,3418,0,0,0,1,1,1,0,1,1,1,0,0,0,180,749,1638,1363,2037,1489,1070,2307,345,2210,56,917,402,2,1913,0,4,0
5/17/20,7456,0,0,1,0,0,0,1,0,0,0,1,0,0,631,914,1321,437,2041,193,1014,2610,655,2748,752,1577,1594,3,4788,1,168,0
4/12/20,7065,1,0,1,1,1,0,1,1,1,1,0,0,1,139,1364,761,1936,663,1490,446,1550,1594,2795,630,924,1235,1,4482,0,133,1
10/27/19,3445,0,1,0,0,1,0,1,1,0,0,1,1,0,1392,532,309,1119,499,1909,1624,2033,1244,748,844,1019,1444,1,4650,1,-35,0
2/20/20,800,1,0,1,0,0,0,1,0,0,1,1,0,1,1585,1635,1641,1473,1871,299,178,3497,1778,1799,946,1969,100,1,9593,1,81,11
3/31/20,3974,0,1,1,1,1,0,1,0,0,1,0,0,0,417,1080,682,376,3166,576,1903,1646,1743,1568,1254,1665,1818,2,2192,0,121,0
5/1/20,648,1,0,0,0,1,1,1,1,1,1,1,0,1,1145,1830,1839,1244,3037,1532,1361,2994,1017,1356,1703,266,1939,1,3151,1,152,8
11/4/19,8304,0,1,1,0,1,0,0,1,0,0,1,1,0,286,1460,1139,1407,3001,1661,1702,2011,1473,729,1130,1968,1566,2,2350,0,-27,0
4/10/20,716,0,0,1,1,1,0,0,1,1,0,0,1,1,1215,1444,158,1288,2436,395,172,2767,836,653,873,779,947,2,4291,1,131,11
12/4/19,417,1,0,1,1,0,0,0,1,1,1,0,0,1,1531,1218,875,976,1231,838,317,3689,668,2644,959,899,1116,3,1069,1,3,10
11/21/19,7528,0,0,0,0,1,0,1,0,1,0,0,1,1,1876,1999,593,303,2122,1250,1229,2957,1470,809,1225,1038,1707,3,2954,1,-10,0
8/5/19,7392,0,1,1,1,0,1,1,0,1,0,1,1,1,651,1971,1732,1174,2335,1301,825,2023,1301,2553,1883,1559,1166,2,3747,1,-118,0
2/11/20,7582,0,0,1,0,0,1,0,0,0,0,0,1,0,406,1467,1479,586,2676,1024,1489,2910,633,1684,1972,1418,1710,2,2979,1,72,7
6/4/19,7057,1,1,1,1,1,1,1,1,0,0,0,1,1,144,968,450,1783,1416,294,636,2341,1081,1328,75,1200,1926,2,4621,0,-180,0
2/23/20,9103,1,0,0,1,1,0,1,0,1,1,1,1,1,476,500,1960,58,425,968,1849,1122,1011,1083,291,1051,873,3,2999,0,84,0
9/30/19,757,1,0,1,0,1,0,1,1,1,0,1,0,0,969,831,1803,302,662,700,1742,2103,1954,2063,483,693,1520,2,10323,0,-62,10
4/28/20,8955,0,0,1,0,0,1,1,0,0,1,0,0,0,1223,520,1050,1431,2570,182,1041,2949,1879,1645,406,573,959,1,6675,0,149,3
10/15/19,3845,0,1,0,0,0,0,0,1,1,1,1,1,1,611,1953,1645,1181,791,973,135,1134,542,1913,1357,1391,1734,2,2181,0,-47,7
4/16/20,288,0,0,1,1,1,1,0,0,0,0,1,0,0,1617,324,1174,1389,707,1315,1447,3368,1415,1886,1355,111,733,2,1391,1,137,0
9/12/19,1428,1,1,1,1,0,0,1,0,1,1,0,1,0,1000,685,913,1175,2420,1459,158,1826,60,1034,1781,1725,124,1,2732,0,-80,0
7/17/19,1088,1,1,1,1,1,1,0,1,1,0,0,1,0,1598,532,751,162,1950,1766,1093,1954,1472,1957,60,1198,314,2,2528,0,-137,10
7/10/19,3055,0,0,0,1,0,1,1,1,1,1,1,1,1,518,1068,957,386,1396,95,1516,1636,527,902,1934,90,651,2,333,1,-144,0
7/31/19,6,1,0,0,0,1,0,0,0,1,1,0,1,0,1620,128,259,1912,1993,50,1679,3124,932,840,1045,1638,1698,1,8760,0,-123,8
9/16/19,2739,1,1,1,0,1,1,1,1,0,1,1,0,0,712,1793,1418,1727,2509,1172,891,2715,457,2147,1408,933,1789,3,2660,1,-76,0
10/23/19,7196,0,1,0,1,0,1,0,1,1,1,1,1,0,978,19,1921,1940,2162,856,190,1496,2,2368,158,78,1639,3,2847,1,-39,2
6/6/19,2875,0,0,1,1,0,1,0,0,0,1,0,1,1,366,1508,444,1610,1743,1837,1419,2696,711,2335,510,1662,585,1,10712,1,-178,6
2/4/20,3793,1,0,1,1,1,0,1,0,0,0,0,1,1,1786,948,1149,1931,2762,1401,1641,2469,142,1051,824,1634,1815,3,3514,1,65,0
4/5/20,7471,1,1,1,0,0,0,1,0,0,0,1,0,1,1370,386,9,879,1692,806,1881,1467,1086,2420,452,1818,1414,3,1605,1,126,0
9/29/19,4194,1,0,1,0,0,1,0,0,1,0,1,0,1,770,1540,1233,1403,1571,118,1927,1596,570,814,626,968,1336,2,8118,0,-63,5
11/15/19,1338,0,1,0,0,1,1,0,0,1,1,0,0,0,423,91,513,1127,2488,1800,1893,2778,554,934,1173,184,1807,3,3386,1,-16,0
9/3/19,6652,0,1,0,1,1,0,0,1,1,1,0,0,0,238,76,106,1768,861,206,1858,833,1706,2652,438,39,1969,2,2234,0,-89,0
12/15/19,308,1,0,1,1,1,1,1,0,1,0,0,0,1,1153,316,1522,1147,2347,738,647,3270,1124,531,664,1125,762,3,1379,1,14,0
3/1/20,6268,1,1,1,1,0,1,1,1,0,0,1,1,0,1203,1254,468,1654,1742,1866,1805,650,1544,1564,1061,1020,1448,1,4219,0,91,1
6/17/19,133,0,1,0,1,0,1,0,0,0,0,1,0,1,1262,649,871,237,657,1935,10,2967,1026,2374,770,657,1039,3,1006,1,-167,0
11/13/19,9510,0,0,0,0,0,0,1,0,1,1,1,1,0,526,1091,255,246,1415,681,1118,3121,1713,1432,1951,929,1520,1,3663,1,-18,1
12/2/19,1327,0,0,1,1,0,1,0,0,1,0,0,0,1,1911,1019,77,310,2191,1764,1322,3572,1152,2756,1072,439,592,3,945,0,1,0
11/14/19,5844,0,0,1,0,0,1,1,0,0,1,1,1,0,1993,522,786,720,491,624,1527,2992,455,1126,59,1569,773,1,5935,1,-17,8
5/10/20,6071,0,0,0,0,1,0,1,0,0,0,0,0,0,1758,39,1714,1997,1111,326,652,1285,1927,2234,48,1671,1995,2,4367,1,161,0
1/18/20,2351,1,1,0,0,1,1,0,0,0,0,1,1,0,1459,905,878,1620,3066,1912,945,1633,1803,1107,1529,845,450,3,474,1,48,0
5/6/20,9944,0,0,0,0,1,1,0,1,1,1,0,0,0,1714,840,540,1281,2043,1106,1606,3411,1878,1713,750,2000,1508,1,1613,1,157,0
2/2/20,1544,0,0,1,1,1,0,0,0,0,1,1,0,0,1403,426,1730,1260,2744,200,93,3393,490,1344,1301,1570,1248,2,5161,1,63,13
4/28/20,6236,0,1,1,0,1,0,0,0,1,1,1,1,0,1588,1770,1046,1333,1867,1425,1152,945,965,1694,991,1214,813,2,886,1,149,10
6/29/19,8280,0,1,1,1,0,1,1,1,0,0,0,1,1,581,520,1286,1806,789,1005,1392,1355,1723,453,121,868,966,1,4055,0,-155,0
4/21/20,8974,1,0,0,0,1,0,0,1,0,0,0,0,0,1473,878,366,529,720,1219,657,1093,897,1062,361,185,275,2,5371,1,142,3
7/2/19,7170,1,0,1,1,0,1,1,1,0,1,0,0,0,29,405,1212,942,2150,228,649,1716,1275,1912,1139,462,1986,3,7296,1,-152,2
9/1/19,9339,0,1,0,1,1,1,0,1,0,1,0,0,0,1433,55,1116,1535,774,1005,382,2879,1350,2212,514,1124,1032,1,660,0,-91,0
6/24/19,9464,1,0,1,1,1,1,1,1,1,1,0,0,1,1426,1941,397,380,2171,1854,1841,1109,910,1610,197,1990,782,3,9995,0,-160,12
8/11/19,3398,1,0,1,1,0,1,1,1,0,1,1,1,0,1769,40,1539,682,1865,1786,1917,1795,389,2532,1065,1940,160,2,1066,1,-112,0
3/6/20,5896,0,1,0,1,1,0,0,0,0,1,0,0,1,963,308,1783,1561,2630,1024,1888,2933,31,1250,1112,488,67,1,5783,1,96,4
8/24/19,2083,1,1,1,0,0,1,0,1,1,1,1,0,1,512,150,144,1898,1218,1128,164,2910,556,985,778,131,1914,2,1472,0,-99,0
12/28/19,6920,1,0,0,1,0,1,1,0,0,1,0,1,1,1279,1055,121,1456,979,1268,424,871,616,1104,1610,1372,1304,3,3134,0,27,1
5/5/20,4464,1,0,0,1,1,0,0,1,0,0,1,0,0,1232,1702,74,185,1521,1970,935,2692,676,688,1841,857,765,3,4188,1,156,0
1/22/20,4892,1,1,0,1,0,1,1,0,1,1,0,0,1,223,1948,754,714,1570,1214,1557,3379,102,2632,1522,816,1436,2,2161,1,52,0
10/14/19,7262,1,1,1,1,0,1,1,1,1,0,1,0,0,1732,760,9,362,2404,1537,850,1091,1085,2693,1446,631,508,1,2675,0,-48,0
6/18/19,1154,1,1,1,1,0,1,1,1,1,1,0,0,1,1318,655,1267,408,996,214,851,2243,1093,828,1608,440,702,2,4938,1,-166,0
5/2/20,9841,0,1,1,0,0,1,1,0,1,0,1,1,0,412,1099,423,137,2796,506,746,2197,1713,610,1924,1637,601,2,6175,0,153,5
9/5/19,6764,1,1,0,0,0,1,1,1,0,1,1,0,1,9,302,1255,1434,1299,143,1794,3611,330,2626,282,417,342,1,1153,1,-87,0
7/24/19,3781,1,1,1,1,1,0,1,0,0,0,1,0,1,70,1405,774,1166,1347,1422,1121,2140,204,2510,1408,1405,1370,2,7864,1,-130,11
7/12/19,2158,0,1,0,1,1,0,1,0,1,1,0,1,0,318,154,108,1862,2399,315,1634,972,1563,420,821,185,492,1,808,1,-142,0
6/28/19,2771,1,1,1,1,1,0,0,1,1,1,0,0,1,1184,881,723,1309,723,1794,995,2916,237,1246,827,160,1659,1,275,1,-156,0
10/27/19,4670,1,0,0,1,0,1,0,0,0,0,0,0,0,395,143,1295,1081,2234,1625,312,2080,1408,982,354,714,1374,1,2233,0,-35,0
3/17/20,8779,1,1,0,1,1,1,0,0,1,0,0,0,1,767,1571,1623,1363,511,1276,1307,762,767,1160,1434,74,1144,1,9352,0,107,13
10/26/19,3367,1,1,0,1,1,1,1,0,1,1,0,0,0,1529,89,111,1761,1150,800,1216,1719,561,650,561,1782,1945,3,1541,1,-36,0
