Sign_Up_Date,User_ID,Transactions,Expenses,Sales,Cash Flow,Payroll,Time,Reports,Taxes,Mileage,Accounting,My_Accountant,Apps,Live_Bookkeeping,Transactions_Usage,Expenses_Usage,Sales_Usage,CashFlow_Usage,Payroll_Usage,Time_Usage,Reports_Usage,Taxes_Usage,Mileage_Usage,Accounting_Usage,My_Accountant_Usage,Apps_Usage,Live_Bookkeeping_Usage,Plan_Type_Usage,Session_Length,Susbcribed,days
5/3/20,1981,1,0,1,1,0,0,0,1,0,0,1,0,0,1809,1693,1142,1181,1905,628,1406,2444,1968,1849,520,147,767,1,6489,0,154
3/11/20,846,0,0,1,0,1,0,1,1,1,1,0,1,0,1779,1682,70,413,592,947,1239,1302,1430,2440,1186,1581,1153,3,3594,1,101
11/20/19,3601,0,0,1,1,0,1,1,1,0,1,0,0,0,1892,1286,1789,459,2505,1744,136,2517,1235,854,443,179,887,1,3968,0,-11
5/17/20,6251,1,1,1,0,1,0,1,1,1,1,0,1,1,1720,1829,222,335,917,1614,1706,2000,966,1186,957,757,671,3,2888,1,168
4/3/20,4225,1,0,1,0,0,1,1,0,1,1,0,0,1,638,667,1897,724,2487,1291,433,2806,459,400,1757,1075,610,2,4522,1,124
7/3/19,7296,1,1,1,1,0,0,0,0,0,0,0,0,1,646,1639,632,1068,732,741,1747,3504,682,451,1607,1108,592,2,3780,0,-151
12/25/19,8249,0,0,1,1,0,0,0,0,1,1,1,0,1,1278,476,664,830,2529,941,1022,2601,340,2217,1230,400,662,2,4758,0,24
9/13/19,5525,1,0,1,1,0,0,1,0,1,1,1,1,1,536,1899,1048,708,1035,142,104,3079,739,2653,166,911,837,2,3419,0,-79
5/7/20,5588,1,1,1,0,1,0,0,1,1,1,0,1,1,1791,614,6,989,475,1938,1546,2385,433,814,1680,641,639,1,6316,1,158
7/8/19,8765,1,0,0,0,0,0,0,1,0,1,1,0,1,288,206,704,268,2378,1225,1781,2103,1997,2103,1640,587,1387,3,1656,1,-146
12/10/19,7938,0,0,1,0,1,1,1,0,0,1,0,0,1,1174,670,971,1218,2140,741,73,3691,106,2679,682,1929,1959,3,4950,1,9
5/10/20,3683,1,0,0,1,1,0,0,1,1,1,0,0,1,1223,565,214,1500,2687,764,1652,863,1524,2359,172,1420,1510,3,4388,1,161
11/17/19,5940,1,1,0,0,1,0,1,1,0,0,1,0,1,83,1050,1121,1625,2010,1906,779,1654,291,915,1157,1856,151,3,1757,0,-14
12/12/19,2900,1,0,1,1,0,0,0,0,1,0,0,1,0,1561,473,335,1983,1707,702,358,3279,623,1957,465,1435,574,2,2255,1,11
9/5/19,6861,0,1,0,1,0,0,0,1,0,1,0,1,0,1566,1497,103,1377,964,174,1220,1314,564,2535,702,16,1327,2,2315,1,-87
12/8/19,9419,1,1,0,1,1,1,1,1,0,0,1,1,1,685,257,1981,1846,1181,1455,731,2813,127,1592,151,474,914,1,6211,0,7
11/16/19,3491,0,1,1,0,1,0,0,1,1,0,0,1,1,123,1248,675,28,2594,1378,1034,2057,791,2730,69,811,933,2,2282,0,-15
11/3/19,2720,0,0,0,0,0,1,0,0,0,1,0,1,0,1371,1507,1962,1164,2518,575,747,3379,759,1827,1132,1901,1072,3,2645,1,-28
8/21/19,7301,0,0,1,1,0,0,0,0,1,1,0,0,1,228,1897,1948,1064,638,61,93,2293,1718,1733,950,1879,1296,1,5931,0,-102
4/23/20,3923,0,1,1,0,1,0,1,0,0,0,0,1,1,238,1233,1528,1401,2127,554,199,1596,1990,1723,95,285,1713,3,5013,0,144
11/5/19,1264,0,1,0,0,0,1,1,0,1,1,0,1,0,933,393,687,1605,2385,156,1574,2376,1590,2564,1121,1066,1858,3,4948,1,-26
4/18/20,7683,0,0,0,0,1,1,0,1,1,0,1,0,1,1727,1960,1247,1590,1747,1804,1367,2564,1161,1520,384,1065,1442,2,5790,0,139
3/24/20,2769,1,0,0,0,0,0,1,1,1,0,0,1,1,1709,1985,1914,1444,2591,1334,89,3166,1462,615,1496,1343,1373,1,4725,0,114
10/19/19,7259,0,1,1,0,1,1,1,1,0,1,1,0,1,1602,1772,367,1910,1326,1020,1011,3250,297,522,1618,1526,1304,3,5225,1,-43
4/21/20,5300,1,0,1,1,1,0,0,0,0,1,1,1,0,362,6,647,580,2954,500,699,1395,700,1303,1805,750,49,1,4128,0,142
3/30/20,8473,1,1,1,0,0,0,0,0,1,1,1,0,0,37,1167,1468,627,1773,723,755,2420,861,719,58,71,368,1,4318,0,120
1/25/20,4010,1,1,0,1,0,1,1,1,0,1,0,0,1,99,1300,930,864,2159,856,78,792,1071,611,722,1885,101,3,2985,0,55
11/5/19,2262,0,1,1,1,1,1,1,0,0,1,0,1,0,690,1370,546,150,1201,889,978,3161,1836,892,176,635,543,1,4861,0,-26
3/23/20,6471,1,0,0,0,1,1,1,1,0,1,0,1,1,311,314,827,1275,1546,1544,1853,2186,1860,2090,1364,628,1993,3,6275,1,113
6/28/19,9173,1,0,0,0,0,0,0,1,0,0,0,1,0,388,322,1261,1482,2249,872,953,885,1702,961,642,1686,1279,3,1662,0,-156
6/5/19,2526,0,1,1,0,1,1,0,1,1,1,0,1,1,1907,724,1995,967,634,1562,404,2753,1272,2093,1616,1368,1046,2,2301,1,-179
10/25/19,3293,1,0,0,1,0,1,1,1,0,0,1,0,1,227,1836,539,107,2186,115,1745,2087,1385,1604,1084,1170,1368,2,4025,0,-37
9/13/19,5602,1,0,0,0,1,0,0,0,0,0,1,1,0,1178,389,1341,1585,2652,56,171,3022,1547,572,828,297,312,2,7115,1,-79
2/5/20,4695,1,1,0,0,0,0,0,1,0,0,0,0,1,950,118,1465,1608,1883,130,1855,1052,576,2037,71,20,1491,2,6052,1,66
11/8/19,8603,0,1,0,0,0,1,0,1,0,1,1,1,1,1357,1721,864,849,2540,229,735,1638,1389,2617,318,1205,1278,2,7064,1,-23
8/28/19,4460,1,0,1,0,1,0,0,1,0,0,1,0,0,1869,1260,340,447,3083,1103,21,3587,1931,920,780,1551,50,2,6120,1,-95
5/1/20,4023,1,1,1,1,0,1,0,0,0,0,0,0,1,461,734,590,1794,1188,1622,1382,1637,207,1995,1024,1313,909,1,419,1,152
3/3/20,8943,0,0,1,0,1,0,0,1,1,0,0,0,0,508,619,1789,273,996,944,1036,3308,1251,2708,512,962,547,1,1778,0,93
11/16/19,7834,1,1,0,0,0,1,1,0,0,0,1,0,0,675,1252,933,1085,2208,1204,1706,1904,77,1151,1656,1887,1337,3,3231,0,-15
6/23/19,510,0,0,1,1,1,0,0,1,0,0,1,1,0,842,1175,577,1158,2320,209,105,1088,1424,1863,79,582,1449,3,1434,0,-161
12/11/19,4776,0,0,0,1,1,0,0,0,1,0,0,0,1,978,798,896,1073,2296,475,873,1399,1237,2405,534,205,409,3,2021,0,10
3/30/20,8110,1,1,0,0,1,1,1,0,0,0,1,0,1,202,509,452,1647,1927,312,138,1621,1089,2605,205,388,83,3,4299,0,120
6/10/19,7317,1,1,0,0,0,1,1,1,0,1,0,0,1,109,723,1366,391,1615,664,259,1466,344,1076,1700,1668,420,1,7476,0,-174
4/10/20,8875,0,1,1,0,0,0,1,0,0,1,1,1,1,1095,1998,751,695,1441,463,130,1486,280,1725,1815,679,1761,2,6136,0,131
3/24/20,7072,0,0,1,1,1,1,1,0,0,1,0,0,0,28,691,1235,725,455,1776,76,2552,952,1902,1850,1319,1640,1,2150,1,114
4/24/20,640,1,0,0,0,1,1,0,0,0,0,1,0,0,476,1035,1414,1604,2349,57,85,2699,1432,489,555,1088,1259,3,5449,1,145
11/25/19,6881,0,0,1,0,1,1,1,1,1,1,0,1,0,551,937,596,290,2378,139,1019,2494,1283,1787,734,1298,1220,2,3808,1,-6
1/30/20,2898,0,0,1,0,1,1,1,0,1,1,0,0,1,1569,1061,68,1867,2680,1948,320,1131,1498,1396,1303,1241,483,3,5881,0,60
10/12/19,1580,1,0,0,1,0,0,0,1,0,1,0,1,1,492,1065,1833,943,2983,386,199,3092,1321,2293,282,1888,1198,3,4797,0,-50
4/17/20,4843,0,1,0,1,0,1,1,0,0,0,1,0,1,1114,942,931,533,1332,768,1754,2499,217,678,841,470,377,3,2377,1,138
6/20/19,8495,0,1,0,1,0,1,0,0,0,1,1,1,0,490,1388,1134,973,2742,1480,1928,3435,370,2570,213,1271,698,3,3866,0,-164
6/19/19,7483,0,0,0,0,0,0,1,1,1,1,1,1,0,838,1203,1183,1395,3172,520,1251,1629,234,2061,268,1867,334,3,2297,1,-165
6/28/19,1919,0,0,1,1,0,0,0,0,0,0,0,0,0,1027,1612,1346,144,659,1247,1342,1973,359,1393,1101,1978,49,2,1234,0,-156
5/8/20,4152,1,0,1,1,1,0,0,1,1,0,0,0,1,1862,1106,97,748,600,999,1680,1711,1963,1839,1492,882,266,1,2033,0,159
3/5/20,7408,1,1,1,0,0,0,0,0,1,0,0,0,0,288,52,89,87,569,1427,552,2110,982,910,768,1506,1809,2,4059,0,95
4/21/20,7495,1,0,1,1,1,0,0,1,0,1,1,1,1,324,999,1175,1197,1144,262,1927,1081,696,1671,1412,157,794,1,6693,0,142
7/27/19,1581,0,1,1,1,0,0,0,1,0,0,0,1,0,1738,1281,1900,377,3188,340,745,1091,1845,2480,115,1183,282,3,5918,1,-127
8/5/19,6496,1,1,0,0,1,1,0,1,0,0,0,1,1,571,1355,1122,1394,3119,1290,1326,1957,355,2730,1386,1214,1246,1,6825,1,-118
8/27/19,2193,1,1,0,1,1,0,1,0,1,0,0,1,1,705,473,576,355,3127,1639,1933,3578,1721,1260,379,570,1230,2,4568,1,-96
11/14/19,2368,1,0,0,1,0,1,1,1,1,1,1,1,1,395,746,1729,1089,1888,746,357,3319,908,900,633,1501,730,1,4640,1,-17
9/16/19,4441,1,0,0,1,0,1,1,0,1,0,1,1,1,1322,1197,872,1795,1557,829,1903,718,275,734,1762,1426,1973,1,1753,0,-76
4/24/20,5297,0,1,0,1,0,0,1,1,0,1,1,1,0,923,358,1642,1124,2451,986,1286,3552,235,588,1327,1773,988,1,5745,1,145
8/27/19,5572,1,1,1,0,1,1,1,1,0,1,0,1,0,725,920,923,1722,1802,1672,1294,3283,495,2770,1560,1735,1667,1,1446,1,-96
8/7/19,2344,1,0,0,0,0,0,1,1,0,0,1,0,1,1749,1892,44,1365,1409,409,1955,1537,1137,2187,593,1635,642,3,6211,1,-116
3/7/20,8890,0,1,1,1,1,0,0,0,0,0,1,0,0,757,838,1143,1196,464,760,449,2847,1141,1491,35,1256,755,1,3272,1,97
7/20/19,1869,1,1,1,0,0,0,0,1,0,1,0,0,1,665,1906,1127,1543,1679,198,1698,1398,703,1198,1772,1650,889,2,3818,0,-134
5/14/20,2753,1,1,1,0,1,0,1,0,0,0,0,0,0,249,1828,731,1974,1672,465,1162,753,1518,865,1154,66,96,1,5349,0,165
12/1/19,6924,1,0,1,0,1,0,1,0,0,0,0,0,1,1592,128,1158,315,2767,977,705,2501,1071,917,824,141,1108,3,5625,0,0
1/21/20,1078,0,0,0,0,1,0,1,1,1,1,0,1,0,1253,903,84,762,2769,244,1201,3052,1931,2398,95,1890,382,3,4657,0,51
7/31/19,8831,0,0,1,0,1,1,0,1,1,1,1,0,1,795,1065,1140,1309,1568,1961,7,2751,1799,899,1725,1323,826,2,4566,0,-123
2/24/20,140,0,0,1,1,0,1,1,1,0,1,0,1,0,225,732,102,574,860,1330,1585,1798,1001,706,488,1516,666,2,2174,0,85
1/22/20,1097,1,0,0,0,1,1,1,0,1,0,0,1,0,437,370,69,235,2990,1278,1922,1649,265,1306,1576,955,1922,1,1558,0,52
8/10/19,3680,1,1,0,1,1,1,1,0,1,1,0,0,0,930,1975,783,169,1451,230,1430,1752,76,1427,566,1285,1351,2,5791,0,-113
8/28/19,7354,0,0,0,0,1,1,1,0,1,1,0,0,1,504,1588,607,1234,1942,286,1516,2556,1554,1805,1901,834,1890,1,5553,1,-95
11/26/19,6315,1,0,0,1,0,0,1,1,1,0,0,0,1,762,811,1756,1582,2782,1844,1989,3667,1931,1300,778,797,861,3,5769,0,-5
4/10/20,9325,0,0,1,0,0,1,1,1,0,0,1,0,1,122,1497,1283,752,1773,818,427,1808,162,1567,446,271,1491,2,3914,0,131
7/4/19,487,1,1,0,0,0,1,1,1,1,1,1,1,1,1655,721,1909,369,2468,294,1177,3543,588,1533,1050,222,1410,3,7406,1,-150
11/4/19,9950,0,0,0,0,0,0,1,0,0,1,1,0,1,898,21,459,1091,510,1618,275,1891,150,1453,416,848,1037,3,1582,0,-27
1/20/20,3619,1,0,1,0,0,0,1,0,0,1,0,1,0,140,273,1738,589,1427,1474,1422,641,978,1703,210,890,659,3,6690,0,50
12/27/19,5447,0,0,1,1,0,0,0,1,0,1,1,0,0,79,836,1360,985,3006,1854,1460,2377,1864,1553,1244,1917,1882,1,1880,1,26
6/21/19,2785,1,1,0,1,1,1,0,0,0,0,0,0,0,574,1380,940,1298,2657,602,401,942,1777,870,578,1904,1999,1,2822,0,-163
5/31/20,6914,0,0,0,0,0,1,0,1,0,1,1,0,0,1655,444,905,1379,1237,1403,227,1605,873,1817,398,603,279,1,1893,0,182
9/8/19,5056,0,1,0,1,0,0,0,0,1,1,0,0,1,106,999,332,758,2512,1133,291,2806,1688,1136,153,1745,269,1,5336,1,-84
7/9/19,4052,0,1,1,0,1,1,1,1,1,1,1,1,1,99,448,963,1612,2572,1277,881,2057,1520,1543,181,1062,1264,2,4372,0,-145
4/2/20,5912,0,0,1,0,0,0,1,1,0,1,1,0,0,705,923,68,1311,919,1415,171,844,328,1651,1399,1722,1630,2,3615,0,123
8/4/19,4164,0,1,1,0,0,0,0,0,0,1,0,1,1,288,1324,883,1168,3108,323,739,3565,1517,2375,1425,1558,719,1,2084,1,-119
1/17/20,7696,1,0,1,1,0,0,1,1,0,1,0,1,0,520,1597,1076,120,1595,500,493,1900,1161,2779,909,735,225,3,2986,1,47
6/28/19,1468,0,1,1,0,1,0,0,0,0,0,0,1,1,115,522,1622,1549,618,692,1366,3618,1534,1057,364,1522,21,3,2100,0,-156
2/5/20,2533,0,1,0,0,0,1,0,0,1,1,0,1,1,767,1223,1200,567,1267,1662,76,924,742,1018,1333,378,838,1,5696,0,66
1/7/20,1706,0,1,1,0,0,1,0,1,1,1,0,1,0,1814,23,1842,1099,2412,1619,319,3376,1201,1836,1699,1379,84,3,3935,1,37
8/12/19,7035,0,0,1,1,0,0,1,0,1,0,0,0,1,1864,1670,2000,1604,2429,1757,1536,1518,491,1643,942,387,859,1,1392,0,-111
4/6/20,9521,0,0,0,1,0,0,0,0,0,1,0,0,0,352,1732,101,915,2578,559,610,2238,1936,1922,1045,538,1124,3,5272,1,127
4/12/20,4021,1,0,0,1,0,1,1,0,0,1,0,1,1,643,287,1190,536,1806,1063,649,2827,176,959,1960,665,1961,2,6910,1,133
1/21/20,2153,1,1,1,0,0,0,1,0,0,1,0,1,1,114,347,755,1908,1404,590,278,1970,178,874,468,1125,1526,1,2926,0,51
4/28/20,1068,1,0,1,1,0,0,0,0,0,0,0,0,0,233,998,748,226,1520,1613,279,1168,939,1292,1143,355,1518,1,3435,0,149
8/30/19,2296,1,0,0,1,0,1,1,1,0,0,0,0,1,986,203,1684,490,622,642,1416,3267,1644,776,398,1935,376,3,3899,1,-93
11/24/19,6231,1,0,1,1,0,1,1,0,1,0,0,1,0,646,700,1653,1604,403,242,1586,1318,1949,2772,1242,1444,1575,1,1123,1,-7
5/1/20,6884,0,0,1,1,1,0,0,0,0,1,0,0,1,651,51,631,1122,1166,1612,152,3228,1548,1233,36,368,1793,2,7065,1,152
7/19/19,1859,0,1,0,1,0,1,0,0,1,1,1,1,1,1508,712,1183,1662,625,1190,630,3428,513,1555,375,880,1967,2,4159,0,-135
7/4/19,8678,0,0,1,0,1,0,0,1,0,0,0,1,0,468,79,1146,1189,1081,781,441,1023,142,2211,1905,107,1824,3,1574,0,-150
11/6/19,6727,0,1,0,0,1,1,0,0,0,1,1,0,1,12,710,547,1151,2234,1573,257,3419,416,2325,230,227,40,1,3097,1,-25
8/3/19,8586,0,0,0,1,0,1,0,0,1,1,0,1,0,814,572,696,1953,1781,174,1643,956,821,2744,520,1374,1460,2,1294,0,-120
6/28/19,5014,1,0,0,1,0,0,0,1,1,0,1,0,0,281,404,511,28,834,787,1450,2003,1634,2480,391,1670,1387,1,4062,1,-156
4/2/20,8537,0,1,1,1,1,0,0,0,0,0,0,0,1,458,479,1871,1677,618,940,1054,962,396,1605,1368,1768,1612,1,3050,1,123
8/22/19,1971,1,0,0,0,0,0,1,1,0,0,0,1,0,483,1740,1554,1537,1836,157,757,1916,1648,1503,471,1586,276,1,1938,0,-101
10/18/19,3250,0,1,1,0,1,0,0,1,0,0,1,1,0,1362,1206,159,691,2888,1405,450,1619,902,1232,1172,1734,1857,2,6531,0,-44
11/28/19,1946,1,0,1,1,0,0,1,0,1,1,0,1,0,866,1549,1608,779,2213,541,942,664,234,1938,925,51,448,2,4081,0,-3
11/24/19,8232,0,0,1,0,0,0,0,0,1,0,1,1,0,1779,845,1710,1898,2003,1622,831,1518,1976,1205,525,479,52,2,2163,0,-7
3/11/20,7320,0,1,1,0,0,1,0,1,1,0,1,0,1,942,1619,496,469,2513,1851,123,2995,464,2656,1628,1791,527,2,2596,1,101
5/30/20,1626,1,0,1,0,1,0,1,0,1,0,1,0,0,1183,756,1058,918,724,299,599,2681,1002,1406,1045,920,323,2,6360,1,181
6/12/19,9186,1,1,0,1,0,0,0,0,1,1,1,0,0,216,886,394,988,2149,624,1165,1564,687,406,1330,1610,871,1,2488,0,-172
6/29/19,8101,1,1,1,1,0,1,0,0,0,0,1,1,0,1171,299,1863,1368,491,82,30,2586,836,2559,1479,1045,366,1,568,1,-155
10/12/19,7809,1,1,1,0,1,0,1,1,1,0,0,1,1,1298,1428,383,225,1247,1410,1137,2308,111,683,1753,95,481,3,3446,1,-50
3/12/20,7884,0,0,0,1,1,1,0,1,1,0,0,1,0,1775,388,902,1245,1946,1107,1017,2659,1478,2174,800,725,110,1,2303,0,102
8/28/19,8961,0,1,0,1,1,0,1,1,1,1,0,1,0,962,749,1594,1465,2337,1957,1236,2180,935,2012,1190,1084,1529,2,1708,1,-95
3/11/20,7627,0,0,1,0,1,1,0,1,0,1,1,0,1,836,275,184,1180,568,1536,848,1376,736,651,1647,1548,1616,3,2962,0,101
8/13/19,4179,0,1,1,0,1,1,0,1,0,1,1,1,0,468,1435,888,1772,1241,511,1763,1687,633,1103,862,1458,938,3,6396,0,-110
3/16/20,9104,0,0,1,1,1,0,0,1,1,0,1,1,1,301,675,1958,1894,2125,158,1952,1007,1276,2744,1271,1378,1616,1,4828,0,106
3/12/20,837,0,1,1,0,0,0,0,0,0,0,0,1,0,692,1768,1094,1275,1329,1810,151,1272,1134,743,1149,1204,241,1,4529,0,102
8/20/19,211,1,0,0,0,1,1,0,1,0,0,1,0,0,1584,599,1,1826,2917,771,510,2567,705,827,112,335,893,3,1298,1,-103
11/9/19,2179,0,1,1,0,0,1,0,1,1,0,0,1,0,1061,1026,1740,1341,2234,724,135,2383,180,1166,1891,350,1719,2,3336,0,-22
11/17/19,5314,0,0,0,1,1,0,0,1,1,0,1,1,0,1982,775,552,459,416,1719,1032,2873,1648,2436,642,1314,1730,2,5808,0,-14
1/16/20,7865,1,1,1,0,1,1,0,0,0,0,0,1,1,259,1223,74,1357,2910,750,430,3145,876,1936,960,1540,457,3,1672,1,46
3/12/20,8646,0,1,1,0,1,0,1,1,1,0,1,0,1,1996,985,594,166,2843,1398,1379,1338,306,2633,1814,1786,1127,2,5209,1,102
4/11/20,6009,1,1,1,1,0,0,1,1,1,1,0,1,0,661,1760,1808,922,3030,240,523,1747,1588,785,1635,204,838,3,7190,1,132
12/9/19,2574,0,0,0,0,0,1,1,1,1,1,1,0,1,278,641,1632,1799,2873,928,725,2751,1567,2048,1422,360,1665,1,4775,0,8
10/5/19,3276,1,0,0,1,0,1,0,1,1,1,0,0,0,548,367,211,1724,2721,1340,428,1267,701,2679,253,1628,267,2,1055,1,-57
5/28/20,3089,0,1,0,0,1,1,0,0,1,1,0,1,1,1923,364,1263,1587,1444,1305,665,2144,516,2610,1484,1281,1392,2,5385,1,179
6/14/19,3683,0,0,0,1,0,0,1,1,1,0,1,0,0,1024,789,810,261,2393,801,1909,2565,765,971,38,1825,613,3,5202,1,-170
2/14/20,5308,0,0,0,0,1,1,0,0,1,1,0,1,0,1662,557,830,1865,537,319,298,2384,912,1599,84,1056,1023,2,2396,1,75
5/9/20,790,0,0,0,0,0,1,1,1,1,1,1,0,1,1679,899,1214,614,2650,848,257,1200,820,2374,1958,466,1600,3,3691,1,160
2/23/20,7229,1,0,0,1,0,1,1,0,1,1,1,1,0,1526,160,1831,177,1628,1908,1053,3322,1332,1222,1735,618,182,2,6911,1,84
5/13/20,2070,1,0,1,0,1,1,0,1,0,1,0,1,0,897,791,260,757,1938,278,7,2285,1103,1649,841,772,121,2,3359,1,164
11/1/19,7292,1,0,0,1,0,1,1,1,1,0,0,1,0,936,1578,198,289,1290,1567,1247,3082,1921,2685,1115,1994,38,3,5202,1,-30
3/26/20,5405,0,0,1,1,0,0,1,0,1,1,1,1,1,34,1646,661,345,619,1740,999,2000,332,2119,187,1001,603,3,7218,1,116
3/23/20,4579,0,0,0,0,1,0,0,1,0,0,1,1,1,434,1258,934,432,2875,372,1465,1685,619,823,682,511,1805,2,5369,0,113
11/8/19,1544,0,0,1,0,0,1,0,1,1,1,1,1,0,1268,670,1045,1705,2010,1263,915,3483,1548,2588,785,577,374,3,3542,1,-23
4/8/20,4540,0,1,0,1,0,0,1,1,0,1,1,1,0,1007,1689,1626,561,1404,1861,579,2154,886,1300,1358,1729,391,1,4015,0,129
1/7/20,9961,1,1,0,0,1,0,0,0,0,1,0,1,1,734,1829,36,1407,2175,284,586,1891,1329,2370,441,171,855,3,5288,1,37
12/30/19,297,1,0,1,0,0,1,0,1,1,0,0,1,0,1871,1333,686,1929,2796,149,1092,2821,786,1275,1568,110,942,1,4193,0,29
12/30/19,1586,1,1,1,0,0,1,1,0,0,0,1,1,1,1218,992,755,1625,1392,463,1823,1291,888,2426,1567,1218,1069,1,4358,1,29
5/31/20,4215,1,1,1,1,1,0,0,1,1,0,1,0,0,771,1815,1222,1263,2003,343,467,2266,1766,2642,646,1929,858,2,2930,1,182
2/6/20,602,0,1,0,1,1,1,0,1,1,0,0,0,1,383,456,1788,400,2874,1469,1336,2043,1250,394,622,781,232,3,1666,0,67
11/15/19,1300,1,1,0,0,0,1,0,1,1,1,0,1,1,403,1077,1281,377,1291,1325,756,727,783,1163,76,425,1490,3,1051,0,-16
5/15/20,5349,0,1,1,0,0,0,0,0,1,1,1,0,1,1504,1128,1292,700,2552,922,441,2682,482,1892,1173,1934,804,3,1063,1,166
6/17/19,1561,1,0,1,0,1,1,1,0,0,1,1,0,0,10,862,1862,1382,2626,1052,391,2477,117,1240,794,755,463,1,5031,0,-167
11/14/19,8067,0,1,0,0,0,0,1,0,1,0,1,1,0,1383,29,1457,1115,2897,438,1445,723,128,1828,339,1308,1478,1,4042,0,-17
10/16/19,3832,0,0,0,0,0,0,0,1,1,1,1,1,1,761,83,914,1009,917,621,692,2367,431,2711,1697,883,237,1,4531,1,-46
8/10/19,3770,0,0,1,1,1,1,1,0,0,1,1,0,0,712,1810,825,1277,469,1419,643,3686,78,693,1442,1778,862,3,2029,0,-113
6/21/19,7677,0,1,0,0,1,0,1,1,0,0,1,0,0,1523,473,1882,281,2095,1829,776,731,203,416,1180,405,182,3,7064,0,-163
3/14/20,9747,1,1,0,1,0,0,0,0,0,0,0,1,1,464,615,8,729,2018,530,80,2214,1149,2123,249,1905,1969,1,1621,1,104
2/11/20,277,0,1,1,0,0,0,1,0,0,0,0,1,1,363,494,751,1495,556,599,133,1975,1252,2637,1147,1858,120,1,436,1,72
12/9/19,5925,1,1,1,1,1,0,0,1,0,1,1,1,0,1062,97,1403,1891,1708,524,289,2130,727,1225,673,1535,644,2,1468,0,8
3/17/20,1135,0,1,0,1,0,1,0,1,0,0,1,1,0,1228,1208,695,846,2741,1715,550,2078,406,2539,970,1713,1425,3,2474,1,107
6/5/19,2735,1,0,1,1,0,1,0,1,0,1,1,1,1,796,479,194,465,2270,632,1275,1996,620,1473,732,392,1423,1,1924,0,-179
4/6/20,8822,0,0,1,0,0,1,0,1,0,0,0,0,0,1733,726,1706,152,1051,1947,1393,1243,929,1864,1087,1855,1247,1,5216,0,127
5/19/20,8660,1,1,1,0,1,0,1,0,1,1,0,1,1,585,626,906,1966,466,1429,143,763,1810,1323,548,1780,69,1,5592,0,170
10/19/19,4545,0,1,0,1,1,0,0,0,1,1,0,0,1,1862,458,169,743,982,903,256,2059,1516,1170,624,657,1784,3,4635,1,-43
11/10/19,9534,1,1,1,0,1,1,0,0,1,1,1,0,1,1077,216,814,1533,1783,613,751,3106,214,1416,1425,937,1622,2,5881,0,-21
8/10/19,2398,1,1,0,0,1,1,0,1,0,0,0,1,1,1559,68,1370,706,737,1649,70,863,690,547,1215,1779,1161,1,2896,1,-113
5/26/20,798,1,1,0,0,1,0,1,1,1,0,1,0,0,1795,28,45,889,682,1525,1076,1134,1042,1718,1734,29,486,2,3745,0,177
11/1/19,4139,0,0,1,1,1,0,0,0,0,1,0,1,1,1145,748,1237,718,2375,1029,1469,2199,1809,1634,580,454,1932,2,6020,0,-30
3/14/20,6972,1,1,0,0,1,0,1,0,1,1,0,1,0,1074,1657,1878,44,2363,1239,438,2436,281,687,1564,556,865,3,4710,1,104
5/31/20,7593,0,0,1,1,1,1,0,0,0,1,1,0,1,1429,1632,723,387,2419,1088,185,1302,1565,2539,1341,839,1130,3,2262,1,182
5/25/20,1922,0,0,0,1,0,1,0,1,0,1,0,0,1,65,1540,1488,1440,1671,157,134,3322,739,418,523,1050,494,2,2550,1,176
1/11/20,6377,0,1,0,0,0,0,1,1,1,1,1,0,1,871,1694,1669,113,966,432,379,1332,395,2429,181,1156,1550,2,7114,1,41
7/13/19,9695,1,1,0,0,1,1,1,0,1,0,1,0,1,563,446,1855,240,2647,595,1246,2159,1927,1896,1220,1228,1128,2,7482,0,-141
5/3/20,5519,0,1,0,0,0,0,0,1,0,0,1,0,1,1009,1544,1340,188,2142,269,1353,2395,1833,1040,393,641,582,1,6476,1,154
12/7/19,354,1,0,1,0,0,1,1,1,1,0,0,1,0,1404,1832,1615,155,1377,1100,756,1601,898,500,1584,161,1675,2,2085,0,6
11/13/19,4330,0,0,0,0,1,0,0,1,0,1,1,1,1,663,1026,1465,1311,3098,1074,378,1273,815,2192,1582,1053,737,2,1281,1,-18
8/28/19,6905,1,1,0,0,0,0,1,0,1,1,1,1,1,1866,1647,890,790,1240,724,1199,2075,1766,2441,1815,1658,1526,3,1535,1,-95
7/18/19,2378,0,0,0,0,0,1,1,0,0,0,1,1,1,25,1229,1833,533,954,1058,330,2961,1052,2053,218,202,20,1,3317,1,-136
11/12/19,8497,1,1,0,1,1,1,0,0,1,1,1,0,1,1431,289,1469,510,2078,1845,1475,3343,1961,2739,1267,1082,1535,1,3256,0,-19
6/25/19,9650,1,1,1,1,0,0,0,1,0,0,0,1,0,987,553,833,1809,1907,862,1702,1336,665,2599,1365,845,1529,1,5222,1,-159
4/18/20,5365,0,1,1,0,0,1,1,0,1,0,0,0,1,1976,319,765,179,830,1194,61,2155,625,2222,308,799,1483,3,4878,0,139
4/25/20,5063,1,0,0,1,0,1,1,0,1,1,0,1,1,1753,421,304,710,1439,894,304,2680,120,941,1359,1372,366,3,3532,1,146
10/12/19,4751,1,0,0,1,0,1,0,0,1,1,1,1,0,663,1792,1202,53,1971,1406,1270,3274,934,785,473,414,1636,1,5757,1,-50
